feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-1.236216,-1.005783,-0.951716,-2.285474,-1.266784,0.524802,0.167504,0.528741,1.724462,0.278722,normal
-1.103372,-0.041786,-0.623223,0.059710,0.434894,0.227570,0.621470,1.272676,-1.334672,-0.864810,normal
-0.237682,-0.028247,-0.749634,-0.361058,-1.131329,-1.083047,-0.391525,-1.253238,0.355443,-0.007132,normal
0.136831,0.498124,1.127390,0.132738,-0.649408,-0.007024,0.599428,-0.639831,0.076057,1.264591,normal
1.409749,1.798078,-0.118512,-0.472891,1.046082,0.545600,-0.706852,0.284122,-0.477864,-0.044533,normal
-0.824344,0.468036,0.594614,-0.107838,-0.333267,1.755999,-0.168572,-0.777248,1.854780,-0.482577,normal
6.065296,5.010687,7.228755,4.900497,-5.577666,-7.955291,3.983932,5.767730,5.126144,-3.663916,anomaly
-0.707820,0.487844,-0.073294,0.043540,-1.967111,0.423638,-0.609433,0.246070,0.872222,0.119280,normal
-0.823335,-0.507036,0.994289,-0.759763,1.295711,2.213222,0.792384,-0.674219,0.724134,-0.902279,normal
0.827391,0.245535,0.514622,0.285817,1.130250,-0.432265,-0.617192,-2.050813,-0.931127,-0.420366,normal
-1.219064,-0.470639,-0.184132,0.401705,0.811032,-0.209652,0.321753,1.246516,-1.092793,-1.692590,normal
1.076039,-0.387436,-0.632766,0.709170,0.201524,-0.429110,-2.292810,1.417129,0.710548,0.651221,normal
-0.536811,-1.371238,0.076053,0.999357,-1.785598,1.112082,0.951391,-1.077846,-0.936976,-1.718439,normal
0.727911,-0.214341,-0.223902,0.720911,-1.843924,0.200010,-0.523545,-0.021050,0.394776,0.494943,normal
-0.561840,0.003680,1.636559,-0.229882,-0.070503,1.975710,1.376583,0.013539,2.314128,0.398461,normal
0.629651,-0.434468,-0.497025,-0.172548,-1.166485,0.006836,-1.081840,-0.515084,2.640166,1.478155,normal
0.769476,-1.837926,-0.569358,-0.020673,-0.781711,-1.223668,0.216271,-0.299604,2.002640,-0.692926,normal
0.246386,0.422796,0.966038,0.111787,0.855923,-0.555722,0.216569,-2.486134,1.535516,-0.407834,normal
-1.086821,0.551337,-1.845957,-1.334131,0.964420,0.539991,0.130087,-0.513107,0.620299,0.717410,normal
0.144884,0.790272,-1.295819,-1.442095,-0.543379,-1.907822,1.631738,-1.140159,0.032340,0.301675,normal
-0.412617,-0.469789,0.833882,0.321343,-1.138073,-0.039099,0.523450,0.769839,1.606631,0.811316,normal
0.088984,-2.518978,0.883805,0.601518,-0.291389,0.934447,2.364692,-1.665902,1.354846,-0.858040,normal
-1.171947,0.093748,0.272959,0.374028,0.417655,0.410862,0.742598,0.181359,-0.058699,0.091617,normal
1.424365,0.569092,2.174747,0.155891,0.859188,-0.206580,-0.796640,-0.107447,-0.460246,0.256403,normal
1.389636,1.089089,1.832448,-0.984216,-1.839085,-0.684040,-0.034106,-0.762434,1.571008,-0.151641,normal
3.680551,4.361909,5.232378,-8.082637,6.524850,-5.352944,-4.447384,-6.683519,-7.650503,-6.919014,anomaly
-2.187742,0.628784,2.036252,1.024964,1.139722,-0.731336,0.033736,-0.219784,-2.326284,0.617647,normal
0.801130,-0.465256,0.950466,-2.405788,-0.562822,0.651847,-0.927249,1.564996,-0.105034,0.106154,normal
-1.150357,0.277771,0.444198,0.455653,0.613828,1.502611,-0.406323,-0.780811,0.750288,1.567281,normal
0.426216,-1.091007,0.534393,1.510239,-1.040438,0.348045,-2.174609,0.097498,0.168099,-0.147006,normal
-0.008781,2.119897,-0.145546,-0.507161,0.050503,0.667239,-0.112082,-0.992244,0.957453,-1.582859,normal
0.683975,-0.076315,-0.385964,0.605250,-0.040530,-0.445213,1.830383,0.809032,-0.347951,0.727761,normal
0.996758,0.944623,0.210501,0.474004,0.849301,-0.769638,1.754644,1.328666,0.596475,1.695484,normal
-0.138608,1.134234,0.637081,1.426326,1.284517,-1.248075,-0.713841,-0.761259,0.401308,2.661813,normal
-0.908195,-0.160330,0.233121,0.886916,-1.162032,1.260103,0.554330,-0.746344,0.718873,0.203759,normal
-1.727230,1.788212,0.418631,-0.814668,-1.628059,-0.788769,-2.325056,-0.577399,0.770510,-0.470586,normal
-0.200278,-0.380069,0.700556,1.279362,-0.398606,-0.627679,-0.285213,-1.830540,1.615572,1.070835,normal
-0.772639,-2.640009,-0.851026,1.597037,1.120888,-0.016791,-0.776438,2.366878,-3.281610,1.369425,normal
1.346809,0.423110,0.659696,0.077304,1.345778,-0.891581,-1.152737,0.301776,0.731568,-0.551243,normal
0.387410,-0.759000,0.150929,0.982446,-0.973603,0.110399,-0.058552,1.144256,0.844272,-0.211206,normal
0.578565,-0.485394,0.393436,-0.666072,-1.297649,0.055651,-1.535015,1.528072,0.312198,-0.022176,normal
0.982010,-2.066685,-0.613020,-0.780776,-1.168760,-0.219944,-0.720903,-0.976057,-1.702647,-0.046220,normal
-0.525002,-0.519320,0.718460,-0.933604,0.695992,-0.556043,-0.557345,-0.130641,-0.956203,0.227231,normal
0.102479,-0.191681,-1.528078,1.236556,-2.297368,-1.344666,-0.660050,-0.188863,-2.258299,-1.553669,normal
-0.930687,0.011299,-0.098957,0.426217,0.874833,1.231089,1.358363,-1.648786,-0.324658,-1.328686,normal
-0.971716,-0.095631,1.740522,-1.039639,-1.082562,1.269088,0.919014,-3.062507,-0.151151,0.635617,normal
-0.095698,2.296600,-0.417634,-0.037899,1.517171,0.724357,-0.387420,-0.969969,-1.313717,-0.329146,normal
-0.965294,0.693251,1.888276,1.162711,-0.029662,-0.906930,-0.554809,-1.215484,-1.089881,0.770177,normal
0.591222,0.647183,1.309968,-0.767552,-1.594511,-0.925270,0.530129,-1.087284,-0.966518,0.345060,normal
-0.666100,-1.135738,-0.572817,0.560034,-1.748525,-0.740942,-1.284510,-0.166776,-0.483244,-1.111674,normal
1.051927,0.131118,-1.760853,0.846246,-0.044903,1.442498,0.456712,-1.609906,-1.133698,-0.667448,normal
-2.115923,-1.720640,0.385479,-1.595045,-0.936270,-1.006218,0.661100,-1.026028,-0.008212,-1.175258,normal
2.283349,0.399760,0.425428,-0.048641,-0.220378,-0.869286,0.095340,0.778216,-0.007221,-0.507339,normal
-1.111123,-0.430502,-1.868292,0.437907,-1.499149,0.447498,-3.018056,-0.147443,0.047677,-0.230029,normal
1.076044,0.992694,1.380452,1.160270,-1.127590,-0.676971,1.146199,0.694627,-1.535202,0.288828,normal
-0.594871,-0.114845,-0.098232,0.757838,0.932278,0.709343,-2.640244,0.363937,-0.224755,2.278654,normal
0.173634,-0.273356,1.175269,0.264811,-2.936756,-0.848353,-0.843545,-1.935236,-0.752754,-1.208960,normal
1.132116,-0.327637,0.698754,-0.372918,-1.176213,-1.476969,0.127856,-0.208273,1.316737,-0.244688,normal
-0.209423,0.953421,0.556519,1.194449,2.002155,-2.625861,-0.547566,0.206780,-0.534880,-0.895394,normal
-0.136184,0.489068,0.181123,0.344091,-1.306025,1.119248,0.148941,0.674577,-0.176464,-0.186652,normal
-0.543915,1.014153,-0.812208,0.616319,0.283049,0.132735,-1.328548,-0.290464,-0.111232,-1.004152,normal
-0.504532,-0.603852,-0.330882,-0.732879,0.932046,0.222756,0.059606,0.173235,1.253597,-0.191158,normal
-0.774410,1.030175,-0.592398,-0.230193,-1.044739,-2.943411,-0.731228,1.135168,-0.868718,0.336917,normal
0.867554,1.285772,0.767810,2.469648,0.137292,0.567530,0.416827,-0.964693,-0.206726,-1.398887,normal
0.247949,2.406530,0.586493,1.722362,-2.387005,1.052763,-0.119840,0.874888,0.780047,-0.059010,normal
-0.207883,0.389090,0.654321,0.242190,-1.537167,0.847617,1.735210,0.836731,0.535729,-1.894218,normal
1.677312,0.737614,0.428670,-0.040952,1.334692,-0.463300,0.424562,-0.351336,-0.696419,-0.448439,normal
-0.133734,-0.437405,-0.893706,-0.841351,0.060200,0.947076,0.278483,-0.074404,0.664494,-0.202410,normal
1.539101,0.626860,-0.221587,-0.471123,-1.694252,1.262210,1.292635,0.477645,0.713621,-0.793116,normal
1.268056,0.896061,-0.372582,0.056967,1.761325,-2.455159,-0.268547,0.450908,-1.863494,0.745411,normal
0.962509,0.237283,0.761577,0.481689,-1.296714,-1.394399,0.267100,-1.738287,0.176851,-0.743043,normal
-0.949731,-0.798335,1.052906,-0.660246,-1.129737,0.815252,-1.210731,1.002262,-0.618730,-0.772686,normal
-1.519435,1.210197,1.676955,-1.531749,-0.350594,-0.538686,0.547425,0.678871,-0.614728,0.048733,normal
0.480031,0.864370,-1.570024,0.350186,-2.320186,0.263299,-1.373343,-0.580260,-2.730131,1.530000,normal
1.150537,1.162887,-1.334668,-0.587725,0.351602,0.149561,-1.240790,-0.040314,0.869125,-0.851447,normal
0.012001,-0.925847,-0.505732,1.892334,-0.101739,-0.845390,-0.912338,-0.534804,-0.071209,-0.904243,normal
-1.861072,-0.177812,-1.363645,0.383099,0.793688,-0.416816,0.031671,-1.446504,0.806610,-2.316960,normal
-0.105696,1.091708,0.425488,0.598958,-0.538978,0.117542,0.372478,0.210366,-0.168586,2.046348,normal
-0.273848,-0.204277,1.465158,0.229029,1.245193,-0.998687,-0.945450,0.372758,0.561562,-0.747629,normal
0.638090,-0.251295,-0.307762,-1.094714,0.095221,-0.262148,0.395797,0.063627,0.458884,0.285283,normal
-0.673969,0.896737,-1.026703,1.485556,-1.015510,-0.133496,-0.356748,0.852031,0.315626,-1.241857,normal
0.830333,1.236894,1.619304,-1.549591,-0.955490,-0.703193,1.075951,0.345216,0.213185,-1.731182,normal
-0.369588,-0.997581,1.091356,1.548442,-0.490025,2.047606,0.200857,1.764734,1.190877,-0.382026,normal
2.334106,1.151472,0.659824,-1.015451,-0.366096,-1.964606,-1.245107,-0.559627,0.853257,-0.497915,normal
0.655755,-1.650196,0.067426,0.956702,-0.115443,0.675121,-0.140251,-0.571651,0.648930,-0.841243,normal
-0.351261,1.093763,-0.051472,-1.541814,0.522804,0.942472,-0.152967,-0.487327,0.709994,-0.094499,normal
-0.241843,2.877109,-0.191880,0.091156,0.748473,0.234978,0.118319,0.564414,0.601434,-0.131663,normal
0.275982,0.297668,-0.941995,0.058080,-0.175413,-2.171203,-0.808106,-0.341390,2.115229,-1.019049,normal
-7.832390,-3.578943,7.025853,4.610478,-7.467113,7.948723,-9.711581,6.756644,4.409425,5.258715,anomaly
0.413273,1.702586,-0.922081,-1.260844,0.858540,1.068225,-0.453778,0.822067,-1.425062,0.220337,normal
0.906204,-0.436092,-1.592225,-0.019026,-1.271614,0.109703,0.868236,1.997761,-2.286626,0.921081,normal
-2.076397,0.420182,-0.997434,0.873635,-0.233034,-0.660915,0.914526,-1.014580,-1.512624,0.530306,normal
0.081117,-1.849803,0.889889,-1.093476,1.185425,0.782224,-0.456140,0.431111,-1.082367,-0.023875,normal
-1.118065,0.998956,0.890392,-0.955655,2.544752,0.595765,-0.169653,0.986964,-0.770599,0.069830,normal
-0.256345,0.239811,-0.356581,-0.123687,-0.999198,-0.396206,-0.194981,-0.634555,2.144315,-0.183580,normal
0.234169,1.599927,-0.156047,0.409310,-0.569261,1.669186,-1.037041,-1.177794,1.284000,-0.851061,normal
0.629575,0.620976,-0.851404,-0.962054,-0.772602,0.396635,0.309611,1.405940,-1.074313,0.650261,normal
-0.422995,0.848566,-0.206415,-0.489673,1.290241,-1.007175,-0.440200,-0.598649,0.789191,1.000496,normal
1.012087,-0.868484,-0.287549,-1.511515,1.976883,0.371261,-0.821711,0.420879,-1.176227,-0.344165,normal
-0.195588,0.787940,1.380072,-0.467575,-1.616925,-0.644111,0.673316,1.100610,0.034749,-1.020417,normal
0.987247,-0.248267,0.106983,-1.301378,0.825467,0.145475,-0.382659,-0.233565,0.752137,-1.130829,normal
7.736992,-6.773584,-6.379506,5.490456,6.449579,6.885786,-6.415261,-5.324164,5.516696,6.549283,anomaly
-0.224457,-2.595026,-0.316229,0.402019,0.045515,-1.476507,-1.007228,1.020780,-0.092014,0.422233,normal
-0.771431,-0.958910,2.194511,-0.353515,-0.806763,-0.837624,1.419620,-0.352334,1.353143,0.924181,normal
0.064895,-0.836733,-1.269016,-0.711054,0.653884,0.952450,1.241553,-1.659923,0.064755,0.633486,normal
-0.052199,-1.745187,1.447359,0.899692,-0.115719,2.060916,0.123612,1.150524,-0.464455,0.690293,normal
0.303132,-0.481196,2.049822,0.595035,-0.199029,-1.536893,-1.100753,0.594268,-0.957437,0.095026,normal
-0.019789,0.519262,-0.942489,-0.198190,-0.028131,-1.660281,-0.605458,-1.383297,0.772751,-1.540390,normal
-0.813289,-0.941807,-1.262569,0.657464,2.262730,-0.115185,-0.702531,0.153898,0.507311,-0.166390,normal
0.201647,0.182215,0.993594,-0.712576,1.534220,1.470253,0.243466,1.006195,1.457777,1.076407,normal
0.587224,-0.260631,0.163800,0.069333,1.786213,-2.053230,1.306901,0.153901,0.529317,0.008047,normal
-1.730561,-1.817345,0.615623,-0.488410,-0.828917,0.215232,-1.022475,-0.280253,0.917302,-1.323590,normal
-1.639716,0.892314,-0.346402,0.001895,2.535926,0.006048,1.092891,0.667395,0.601980,-0.718327,normal
-0.501392,-0.172125,2.781514,2.114053,0.160407,0.972637,-0.360718,-1.472707,0.022540,0.491299,normal
-0.278721,1.934767,1.069961,-0.169167,0.393720,2.042447,0.392726,-0.547600,-0.118378,-1.808827,normal
1.063156,-0.433188,-0.546254,-0.373482,0.797482,1.010380,-0.834595,-0.401595,1.125588,1.021839,normal
-0.109154,-1.603649,0.253729,1.658703,-0.317681,-2.065730,-1.038741,1.864681,-1.046051,0.295361,normal
-0.751762,0.152363,-0.854444,1.333249,0.538942,-0.442192,-0.209592,0.845356,-0.740730,2.013244,normal
-0.084639,0.319225,0.411217,1.337577,0.830800,3.286250,0.174289,0.166806,1.873323,0.863209,normal
-0.274421,-1.017260,0.857486,-1.138563,-1.563591,0.705691,0.278359,-1.261589,0.385129,-0.182788,normal
-0.276290,-1.840436,-0.363009,0.053304,-0.576580,0.214685,1.183664,0.451942,-0.461518,0.293948,normal
0.100728,-0.295452,-1.028085,-0.092197,-0.116068,-0.220844,0.439896,-0.813779,0.617935,1.323581,normal
0.772422,2.221945,-0.913863,-1.241318,0.410214,-0.169210,-2.201556,0.534556,0.849102,0.355684,normal
-0.890837,-0.840790,-0.524304,-0.258056,1.217552,-1.476867,-0.839854,-0.524764,-0.517342,0.245453,normal
-0.689070,-0.189297,0.795281,-0.187817,0.297175,1.066834,0.759507,0.094460,-0.324524,-0.097676,normal
0.681699,0.781487,1.654593,-0.122596,-1.128569,0.384108,0.491003,-0.209051,0.476177,-0.470967,normal
-0.493054,0.893292,1.084143,-1.257087,0.093757,0.452165,-0.143751,0.061652,1.061127,0.223248,normal
2.415798,-0.105152,-0.402064,-0.185080,-0.461671,-2.318938,-1.401217,0.377308,0.018266,0.196511,normal
-0.529181,0.821907,-0.282931,-0.705319,0.950479,-1.183800,1.390077,-0.428893,-1.668208,-0.195504,normal
-1.358943,-0.569325,1.090472,0.596024,0.626256,0.384223,-0.592658,-0.701765,0.061160,1.207416,normal
0.195021,1.280654,0.334881,-2.269462,0.493266,-1.462025,-0.078977,0.681744,1.429897,-0.000438,normal
-0.985514,0.652761,-0.918051,2.194239,0.005235,2.541622,0.455225,0.400676,0.331493,-0.938795,normal
0.708739,-1.939737,-1.684511,0.276949,-1.285385,-0.350059,-0.149223,0.088116,-1.134081,-0.093998,normal
-1.165110,0.541376,-1.132903,0.686235,0.764300,0.373359,0.233063,0.748471,-0.966939,-0.223840,normal
0.182990,-0.261518,0.138769,-0.843942,0.204711,-0.570729,1.969996,0.804268,0.162064,-0.111700,normal
-4.425802,7.945403,-4.855652,9.611185,-5.312550,5.674367,-6.262955,-4.926672,-4.829298,-5.599700,anomaly
0.031606,-1.214015,-0.659090,-1.559272,-0.187613,1.034282,-0.023270,1.330799,0.375842,-1.134970,normal
1.624047,0.983333,-0.014384,1.107537,1.459359,0.007048,0.277789,-0.366526,-0.002402,-0.164379,normal
-0.212012,0.471869,1.157245,-0.246795,-0.053165,-1.278958,0.939303,-0.004122,0.180643,1.904644,normal
-0.611459,-1.043989,-1.625772,0.024741,-1.170995,0.234651,-0.770536,1.465108,0.885332,-0.228592,normal
-0.522776,1.204910,-0.814998,-1.430399,0.174481,-1.381653,0.947546,1.032803,0.763768,0.898661,normal
-0.046121,-0.027994,-0.985105,-0.521699,0.053351,0.380837,0.204672,0.124741,1.227794,0.931301,normal
0.045139,-0.122020,0.183658,2.028865,-0.965617,1.881938,-1.223599,0.339231,-0.613081,-0.488556,normal
-1.513467,0.367345,0.173575,0.516548,0.654820,2.304499,1.531920,1.701162,0.458869,-0.758566,normal
0.045812,1.001358,2.027482,-0.330042,0.571258,0.930862,1.027541,-0.186376,-0.282658,-1.515996,normal
-7.955770,-8.405511,-7.245740,3.871617,-6.157457,8.391955,-4.568236,-7.217689,-6.533081,8.131734,anomaly
1.616023,0.670114,0.460024,0.588184,-0.029981,-1.224224,0.358324,-0.443394,-1.132057,-0.163198,normal
0.654457,-1.074068,-2.250231,0.682602,-0.950533,1.431898,-0.527547,1.114358,0.110644,-0.845222,normal
0.011212,1.757842,-1.240382,-0.719815,-0.936508,0.570219,-1.074877,-0.612147,-0.869082,-0.790564,normal
1.345914,-0.743405,-0.503244,-0.649376,-0.838074,-2.245793,-1.445221,0.503884,-2.780182,-1.309997,normal
-0.976128,-0.292654,-1.822511,0.259014,1.909870,0.019936,-0.153871,1.068752,1.227987,0.473581,normal
-0.095007,0.609339,0.167298,0.297031,3.084771,0.765536,0.235899,3.357027,1.141970,0.050317,normal
0.619344,-0.096574,-0.530159,-0.156860,-0.800768,-2.334617,0.202970,1.735523,-0.964665,-1.613105,normal
0.318535,-1.265770,-0.135284,0.427913,-0.305561,-1.776372,-0.852821,0.404226,-1.602379,1.003548,normal
-0.990334,0.755679,1.388947,0.735927,0.263823,-1.820438,0.027563,-0.404304,-0.159096,0.257524,normal
-0.858477,0.457737,-0.432000,1.127381,1.232661,0.785425,3.227695,1.202218,-0.926188,-1.021297,normal
0.637889,-0.604820,0.386143,-0.486245,1.039585,-0.525094,-0.706761,-0.013114,1.840008,-0.340151,normal
1.738901,0.948773,-0.717932,0.743860,-1.219392,1.463902,0.916801,0.256045,1.262556,-0.586460,normal
-0.692836,0.044235,0.712458,0.225913,0.119828,-0.090532,0.518877,1.289230,0.661921,0.524049,normal
0.605168,-1.848380,-0.753215,-0.485143,0.719831,0.643487,1.592145,0.218091,-0.388735,-1.596926,normal
6.229644,-8.483087,4.424722,-6.895179,-4.844043,-8.397068,-8.997124,4.855791,-8.243748,7.134649,anomaly
1.184123,-0.571796,-0.277882,0.400372,0.744760,0.227196,0.705639,-1.263290,0.038173,0.873067,normal
0.217245,1.397656,-0.330417,1.539766,0.238862,-1.066748,-0.324595,-0.884272,-0.738430,-1.685375,normal
6.746139,5.519628,5.760172,7.656524,5.651554,6.714858,5.318184,4.923325,-8.181912,7.737903,anomaly
0.922887,1.186627,-0.321514,-0.003218,-0.674639,-0.115053,0.049309,0.187169,1.268373,-0.268437,normal
0.750949,-2.034684,-0.331208,-0.631459,-0.712403,-0.231034,-0.772058,0.462618,1.607327,1.502655,normal
-2.105344,-0.405589,0.943284,1.367991,-0.795184,1.187447,-1.301216,0.011098,1.448548,0.420498,normal
-0.353476,0.326261,-0.877867,1.860782,0.679819,-1.695236,-0.512527,-0.167055,-0.155685,1.487256,normal
0.890357,-0.052618,0.241797,-1.503261,1.299841,-0.588364,1.850061,-0.530946,-0.318769,-0.392087,normal
2.371050,1.321527,-1.141476,-0.135720,-0.210809,0.588148,-0.785166,1.013489,-0.211780,0.542229,normal
-0.063017,0.742859,0.033524,-1.244419,-1.262037,-0.004242,0.340824,-0.665513,0.884270,0.105793,normal
1.130862,1.688394,0.156087,-1.330190,0.342897,1.518134,-0.419308,-0.389590,-0.042037,-0.266849,normal
0.412870,-0.584514,0.378289,0.068202,-0.840262,-0.476810,-0.157313,-0.380124,0.758740,-1.862480,normal
0.851215,-1.210761,-0.234134,-1.252554,-0.002347,-0.649457,-1.043236,-1.632053,1.177563,-0.590368,normal
0.616112,-1.380790,-1.093358,-0.104135,0.525802,-1.640085,0.005983,0.699489,-1.205956,-0.470984,normal
0.445801,0.544513,-0.461375,-0.137621,0.370137,0.093566,0.360204,0.498772,-0.917107,0.010723,normal
1.804777,1.273456,0.806581,0.905808,0.518852,0.765157,-1.744431,-1.357678,-0.262109,-1.974336,normal
-0.169611,0.309352,0.463878,0.909508,0.373418,-0.196960,0.859963,0.307620,0.761111,1.310356,normal
0.110967,1.613091,-0.272301,1.047680,0.591021,-0.581864,0.448854,-1.007391,1.156956,0.571076,normal
0.358559,0.452668,0.623843,-0.036739,-2.528672,-2.334822,-1.103493,0.189523,-1.038799,-0.590190,normal
0.145489,1.604928,-0.054548,-1.421758,-1.897094,-0.162379,1.589653,-0.218412,0.954482,0.048091,normal
0.660241,-1.064794,-0.251169,-1.770482,1.288669,-0.301546,2.549353,-0.721803,-0.252789,1.340571,normal
-1.475322,0.804150,-0.235649,0.156249,1.555218,-0.701022,0.908909,0.756572,-0.507906,-1.699458,normal
-0.569038,0.650574,0.708630,-0.525452,0.034791,-1.001478,0.752530,0.518157,1.925997,-1.840436,normal
-1.238030,0.139963,1.220793,0.564726,-0.086785,1.882423,1.886392,1.593161,-0.880116,-1.020883,normal
-1.584412,0.395113,1.555050,-0.167059,-0.316050,0.754628,0.938695,-2.023076,0.106741,-0.670781,normal
-1.274690,0.734972,1.087141,-1.041168,-0.799278,-1.541777,-0.550344,0.434992,0.046185,3.119860,normal
0.029656,0.548986,-0.059939,0.969377,-0.813795,-0.556172,-1.015164,-1.551604,-0.013693,-1.379679,normal
0.683307,1.626030,1.151164,0.430224,1.338643,0.162996,0.797453,-0.552693,-0.304566,-1.998225,normal
-0.006046,-1.860731,-0.535374,-0.885713,0.512892,-0.267820,0.891596,0.436570,0.074597,0.341086,normal
-0.715529,-1.002795,1.510209,1.331666,-0.983190,0.213768,0.808013,-0.992085,-0.033195,-0.902277,normal
0.410807,-0.367405,0.400932,-0.625010,-2.044225,-0.656955,0.291495,0.342612,1.137810,-1.435983,normal
-5.700865,-6.331712,-6.651031,-6.390458,8.370752,-9.419389,7.103733,-6.548564,-3.469656,-6.763111,anomaly
-0.211839,0.181323,0.605495,-0.146480,-0.681012,-0.734815,-0.876302,0.529188,-0.355922,-1.527437,normal
-1.844278,-0.845016,-0.583938,-0.333587,0.436849,2.242041,0.044525,0.372245,0.007899,-1.588100,normal
0.588883,1.362698,-0.588206,-1.308027,0.003103,0.423549,0.887198,1.578375,-0.040351,0.586488,normal
0.447049,0.083980,-0.314812,1.336353,-1.529129,1.354096,-0.835130,0.146620,0.354794,-0.829613,normal
0.138472,-1.811161,-0.384731,-2.259912,-0.150946,0.059131,-1.234141,0.150280,2.259188,-0.170065,normal
1.093190,-0.600946,-0.972094,0.577742,-0.895256,0.910035,0.377341,0.434516,1.097836,0.299596,normal
0.092422,-1.417006,-1.174452,-0.533631,-1.455539,-1.049695,-0.370773,0.243458,-0.018257,-1.211165,normal
-1.307913,-2.266421,0.184217,-1.379373,-0.356229,-0.122469,0.140870,-1.621373,-1.961356,0.754216,normal
-0.449971,-0.429302,1.634259,0.064306,0.424217,0.646049,0.522931,-0.133337,0.913397,-0.554230,normal
0.294170,0.883791,0.578395,-0.431389,0.674707,0.741502,1.358453,0.854078,-0.348258,0.974386,normal
0.597259,0.728752,0.100849,0.502224,-0.510723,1.154409,0.646224,0.589664,-1.251693,-0.719157,normal
1.578123,-0.838900,-1.869463,1.313544,0.388738,1.262954,-0.167527,-0.340297,-0.802956,-0.018933,normal
0.484696,-0.326228,3.692883,1.515068,-2.605394,0.468344,-0.110694,1.898145,-0.069239,-0.497192,normal
-0.548791,-0.288867,-1.481405,0.318944,-0.268003,-0.194587,-0.101082,-1.397934,-0.571934,0.303307,normal
0.458893,0.490572,-1.968642,-1.007245,0.725425,0.967328,0.465789,0.549733,-1.001691,0.759212,normal
-0.148716,0.104422,0.282709,-0.187770,-0.835472,1.033376,-0.060961,-0.269047,0.235261,0.514509,normal
6.711589,4.830119,-4.307122,-4.558228,-7.286649,5.577346,-6.409950,8.110865,7.143250,4.064544,anomaly
0.441326,-0.057766,0.756696,-0.079349,0.893568,-0.266022,1.061683,-0.041707,0.970622,0.942147,normal
0.215320,0.423591,0.592319,0.379265,-0.994915,2.331180,0.296854,0.891242,1.528007,-0.831645,normal
-6.693456,-4.370533,-8.187303,-5.538602,-6.304205,4.488942,6.908517,-3.673950,-6.161998,7.996055,anomaly
-0.236122,2.524695,-0.703063,1.361706,0.811936,-1.494358,-0.392383,-0.928595,-0.655166,1.704127,normal
0.213853,-0.589494,0.102090,0.553458,0.837612,0.020295,0.423053,0.520295,-0.811218,-0.985347,normal
0.706316,-0.612728,-0.412027,-0.041864,-0.740186,0.901791,0.530410,1.834435,-2.124401,1.078539,normal
-0.537054,-0.113159,0.754720,0.803356,0.761620,0.394276,1.005952,1.038035,-0.049238,1.538602,normal
-2.429168,1.251529,0.358646,0.426476,-0.906246,-0.088973,0.040163,-0.901955,-0.377122,-0.882040,normal
-1.130165,-0.345422,0.382004,-1.660978,-1.850485,0.351856,0.127308,0.010475,-1.110320,-1.047295,normal
-1.180152,0.111705,-0.656635,-0.219363,-0.772912,-0.815770,1.448380,-1.452868,0.807492,-1.116445,normal
0.273121,0.403967,-0.193527,1.864071,0.701055,1.011588,0.695219,-0.891243,0.659406,-1.055236,normal
-6.747921,-5.612736,-4.511216,-6.619718,-5.463764,3.574705,-5.991711,-7.873589,-5.339937,6.573546,anomaly
-1.452120,-0.513544,-0.145441,1.116178,0.474306,-1.253337,0.676864,0.168126,0.116562,-1.555629,normal
-0.509991,0.214910,-1.399043,0.700613,-0.099719,-1.637313,0.468626,1.098736,0.933579,-0.823320,normal
0.669881,-0.114803,0.110732,1.286528,-0.753272,1.457021,0.380778,-0.113601,0.370813,0.311944,normal
0.314701,0.488227,0.926375,1.250836,0.951985,0.291405,0.221384,-0.239042,-0.155799,0.780814,normal
-1.418515,-1.118383,0.216191,0.953425,0.296835,0.012660,0.624292,-0.071501,-0.037842,-1.224287,normal
-0.727520,0.391374,0.714967,1.663497,0.909723,0.583957,1.250426,-0.670790,-1.116961,0.562397,normal
0.173910,-0.504817,-0.473511,0.817645,0.295557,0.517969,-0.337910,0.213975,0.400276,0.455975,normal
0.578134,2.472707,0.343072,-0.974751,-1.859666,0.389804,1.236650,-1.042245,0.965960,1.369156,normal
-0.682079,-0.411950,1.818354,-2.403147,-1.786034,-0.321502,1.639690,1.121594,0.626117,-1.431392,normal
-1.528299,1.170877,-0.526224,0.850088,-0.271958,0.568742,-0.037277,0.182080,-0.844464,0.398878,normal
0.316719,-0.451941,-0.243871,0.554879,-1.893584,-1.474706,1.102392,0.163165,1.401874,1.893010,normal
0.006926,-0.769887,0.088264,0.516601,-0.307718,-0.590102,-0.062175,-0.822388,-2.686320,-0.002559,normal
1.537161,-0.814884,-1.666147,0.100014,-0.714679,0.837761,-1.349423,0.883991,0.228064,-0.213017,normal
-0.781671,-0.072673,-0.380398,-0.101242,0.467666,0.106619,0.742684,-0.166620,0.516158,-0.892913,normal
0.528860,1.066398,-1.032193,0.008984,1.871203,1.298717,-0.818225,-1.195901,2.032457,-1.827021,normal
0.592677,0.837193,-0.305429,-0.642849,-0.367302,1.909506,0.512729,0.081839,-1.009899,3.002345,normal
-1.007840,-2.087059,-1.668341,0.349656,-0.238814,0.189186,0.793766,-0.544073,0.154864,1.172035,normal
1.582213,1.013088,0.640617,-1.144747,-0.725607,0.803581,0.761979,0.087941,-0.428535,-2.157803,normal
